Filename,Nucleus_ID,Condition,Area_um2,Equivalent_diameter_um,Perimeter_um,Eccentricity,Solidity,Orientation_rad,DAPI_mean_intensity,DAPI_integrated_intensity,Actin_mean_intensity,Centroid_y_px,Centroid_x_px
MAX_Ezrin.lif - NCS1.tif,MAX_Ezrin.lif - NCS1_nucleus_0004,NCS,331.38944065735865,20.54113289360194,69.37181396455982,0.602685000759501,0.9929895147524994,1.0170883942107136,116.20834350585938,5678753.12210083,38.69736099243164,539.6858206969939,624.0000613911228
MAX_Ezrin.lif - NCS12.tif,MAX_Ezrin.lif - NCS12_nucleus_0001,NCS,157.54001874293692,14.162845114659202,47.75909610107186,0.6539728500808576,0.9914219870262888,-1.1138930017385544,94.04179382324219,2184684.9123077393,40.91679382324219,637.4628728853687,505.45495243424733
MAX_Ezrin.lif - NCS2.tif,MAX_Ezrin.lif - NCS2_nucleus_0001,NCS,157.54001874293692,14.162845114659202,47.75909610107186,0.6539728500808576,0.9914219870262888,-1.1138930017385544,94.04179382324219,2184684.9123077393,40.91679382324219,637.4628728853687,505.45495243424733
MAX_Ezrin.lif - NCS3.tif,MAX_Ezrin.lif - NCS3_nucleus_0001,NCS,200.45985769192956,15.976026350295868,58.19458773460388,0.7180844549499537,0.954657021056711,-0.1743922365012254,78.42303466796875,2318184.9047851562,32.1082878112793,468.68995263870096,698.5229702300406
MAX_Myosin.lif - Blebbi2.tif,MAX_Myosin.lif - Blebbi2_nucleus_0002,Blebbi,127.72873544071358,12.752618435526571,43.365305271671886,0.6791855371308235,0.9892851515310678,0.8338736703954607,102.18534851074219,1924661.039199829,62.42829895019531,544.3760021237059,656.5612423679321
MAX_Myosin.lif - DMSO1.tif,MAX_Myosin.lif - DMSO1_nucleus_0001,DMSO,161.0731576420403,14.320779095608119,50.558982501071874,0.8151830866860318,0.9861739671995018,0.43795825540258554,126.68785858154297,3009090.0170288086,84.28923797607422,463.2152239811384,632.5684994947794
MAX_Myosin.lif - DMSO2.tif,MAX_Myosin.lif - DMSO2_nucleus_0001,DMSO,148.47321124178302,13.749253211969569,46.78402574461589,0.6707160643146077,0.9834254143646409,-1.411482996025643,97.32579803466797,2130851.0221710205,63.56782531738281,401.5971499040833,682.0782406138668
MAX_Myosin.lif - DMSO3.tif,MAX_Myosin.lif - DMSO3_nucleus_0001,DMSO,219.2038037900518,16.70625485684513,56.338587572823855,0.7171157352224601,0.9922033273988581,-0.8853488179849642,96.06478118896484,3105197.9871520996,81.96630859375,469.3586499195644,565.8062121024626
MAX_Myosin.lif - DMSO33.tif,MAX_Myosin.lif - DMSO33_nucleus_0001,DMSO,118.8585901815443,12.301847716933127,40.93135173873589,0.48605603297035693,0.9897786311271741,1.1014721709205069,93.7145004272461,1642534.0489883423,71.87676239013672,503.21093170536886,488.8077252239402
MAX_Myosin.lif - DMSO4.tif,MAX_Myosin.lif - DMSO4_nucleus_0001,DMSO,213.5412875122182,16.48906339651277,54.852866512831866,0.4882126477125267,0.9911551778407303,1.341230170512417,104.46028900146484,3289350.0403671265,122.85293579101562,665.286671536092,208.53958525199275
MAX_Myosin.lif - ML1.tif,MAX_Myosin.lif - ML1_nucleus_0001,ML1,173.89689211076285,14.879932786876672,56.70109217989587,0.7351430967519148,0.9350909820223899,1.1843055683918746,94.34133911132812,2419194.958831787,125.57649230957031,533.8934992005616,533.4826658347307
MAX_Myosin.lif - Noco1.tif,MAX_Myosin.lif - Noco1_nucleus_0001,Noco,214.28724774043582,16.517838773749535,57.30479318108789,0.8045230672786875,0.9922750824305229,1.5016882931908346,79.83071899414062,2522570.8894958496,65.35447692871094,526.4416278996171,669.9704737491693
MAX_Myosin.lif - Noco2.tif,MAX_Myosin.lif - Noco2_nucleus_0001,Noco,234.62483614429564,17.283912160038454,58.89384931871186,0.7301706788581986,0.9898151856725983,1.1186632968292922,89.91886901855469,3111013.030303955,117.81857299804688,383.43129660674026,724.7933117521244
MAX_Myosin.lif - Noco2.tif,MAX_Myosin.lif - Noco2_nucleus_0002,Noco,215.3722807996614,16.559604607415434,56.51841984457584,0.7154946097334098,0.9903024633613969,0.9562265299700942,91.13737487792969,2894431.888748169,84.73616790771484,582.3436506187222,579.1076230359898
MAX_Myosin.lif - Y27632.tif,MAX_Myosin.lif - Y27632_nucleus_0001,Y27632,222.23511489926332,16.82137142204834,55.65638114930387,0.4860359202747411,0.9933616247347681,-0.684237818782177,121.97296142578125,3997175.9188842773,144.15867614746094,440.9046718134936,492.9014677611303
